ClassId;Dependencies;tryStatement;ifStatement;forStatement;enhancedForStatement/* foreach */;doStatement;whileStatement;switchCase;switchStatement;catchClause;totalBranches;numOfStatements;FieldDeclaration;synchronizedStatement;methodDeclaration;privateMethod;publicMethod;staticMethod;anonymousClassDeclaration;nbMemberClasses;nbStringParams;nbPrimitiveParams;nbOtherTypesParams;nbOtherTypesParamsLibrary;parameterizedTypeParam;arrayTypeParam;javaImports;trowStatement;NestedBlocks;MaxDepth
com.google.gdata.data.acl.AclRole;0;0;0;0;0;0;0;0;0;0;0;2;7;0;2;0;2;0;0;0;1;0;0;0;0;0;2;0;0;0;
com.google.gdata.data.EnumConstruct;3;0;3;0;0;0;0;0;0;0;3;11;1;0;3;0;1;0;0;0;6;0;4;2;2;0;2;2;0;1;
com.google.gdata.util.NoLongerAvailableException;3;0;0;0;0;0;0;0;0;0;0;13;0;0;7;1;6;0;0;0;2;0;5;3;0;0;2;0;0;0;
com.google.gdata.util.common.xml.parsing.SecureXMLParsing;0;0;0;0;0;0;0;0;0;0;0;3;0;0;4;1;3;3;0;0;0;0;0;0;0;0;2;0;0;0;
com.google.gdata.data.geo.impl.GeoRssBox;3;1;7;0;0;0;0;0;0;1;8;37;3;0;13;2;11;2;0;0;3;1;9;4;0;0;5;4;2;2;
com.google.gdata.model.gd.Street;41;0;4;0;0;0;0;0;0;0;4;20;1;0;11;0;9;1;0;0;2;0;5;1;2;0;6;0;0;1;
com.google.gdata.util.common.base.PercentEscaper;1;0;11;5;2;0;0;0;0;0;18;87;7;0;5;1;2;1;0;0;3;4;1;1;0;0;0;4;3;6;
com.google.gdata.model.gd.Where;111;0;1;0;0;0;0;0;0;0;1;27;8;0;19;1;16;2;0;1;3;0;5;0;2;0;7;0;0;1;
com.google.gdata.client.http.HttpGDataRequest;20;3;34;0;4;0;0;22;3;2;62;181;19;0;34;1;27;0;0;1;14;2;21;7;3;0;41;24;3;4;
com.google.gdata.util.common.io.CharStreams;12;8;5;0;0;0;4;0;0;0;9;71;1;0;24;3;21;19;4;0;1;1;25;12;14;0;16;1;3;3;
com.google.gdata.model.batch.BatchUtils;24;0;13;0;0;0;0;0;0;0;13;39;0;0;15;4;11;14;0;0;1;0;17;0;0;0;12;3;1;3;
com.google.gdata.model.gd.Transparency;41;0;4;0;0;0;0;0;0;0;4;20;5;0;12;1;9;2;0;1;1;0;5;1;2;0;7;0;0;1;
com.google.gdata.model.MetadataRegistry;23;1;19;0;14;0;0;0;0;4;37;96;3;1;22;5;14;0;0;0;1;0;22;1;17;0;10;7;5;4;
com.google.gdata.model.MetadataImpl;54;0;7;0;2;0;0;0;0;0;9;39;8;0;14;0;10;2;0;0;0;0;18;2;6;0;2;1;3;2;
com.google.gdata.data.batch.BatchInterrupted;23;2;8;0;0;0;0;0;0;2;10;59;6;0;19;2;17;3;0;1;5;7;10;5;0;0;15;3;1;2;
com.google.gdata.util.common.base.Preconditions;3;1;24;0;1;0;2;0;0;1;28;73;0;0;20;2;17;19;0;0;7;17;16;10;1;0;5;19;3;3;
com.google.gdata.model.AttributeCreatorImpl;32;0;0;0;0;0;0;0;0;0;0;8;0;0;7;0;4;0;0;0;0;2;6;0;0;0;2;0;0;0;
com.google.gdata.model.gd.Deleted;41;0;1;0;0;0;0;0;0;0;1;6;1;0;5;0;3;1;0;0;0;0;4;0;2;0;6;0;0;1;
com.google.gdata.util.common.io.Closeables;1;2;2;0;0;0;0;0;0;2;4;10;1;0;3;1;2;2;0;0;0;1;2;2;0;0;5;1;1;2;
com.google.gdata.model.gd.Namespaces;0;0;0;0;0;0;0;0;0;0;0;0;4;0;1;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;
com.google.gdata.data.dublincore.Format;0;0;0;0;0;0;0;0;0;0;0;6;1;0;4;0;4;1;0;0;1;2;0;0;0;0;2;0;0;0;
com.google.gdata.data.dublincore.Date;0;0;0;0;0;0;0;0;0;0;0;6;1;0;4;0;4;1;0;0;1;2;0;0;0;0;2;0;0;0;
com.google.gdata.wireformats.input.AdaptingPartialParser;8;0;0;0;0;0;0;0;0;0;0;6;1;0;6;1;5;1;0;1;0;0;6;1;4;0;8;0;0;0;
com.google.gdata.util.common.xml.parsing.SecureJDKXercesXMLReader;0;0;0;0;0;0;0;0;0;0;0;2;0;0;1;0;1;0;0;0;0;0;0;0;0;0;3;0;0;0;
com.google.gdata.wireformats.XmlWireFormatProperties;1;0;0;0;0;0;0;0;0;0;0;3;1;0;2;0;2;0;0;0;0;0;1;0;0;0;1;0;0;0;
com.google.gdata.util.ErrorElement;2;0;0;0;0;0;0;0;0;0;0;44;9;0;20;0;18;0;0;0;10;0;2;0;0;0;1;0;0;0;
com.google.gdata.model.gd.Neighborhood;41;0;4;0;0;0;0;0;0;0;4;20;1;0;11;0;9;1;0;0;2;0;5;1;2;0;6;0;0;1;
com.google.gdata.client.GDataProtocol;0;0;0;0;0;0;0;0;0;0;0;1;0;0;2;1;1;1;0;0;1;0;0;0;0;0;0;0;0;0;
com.google.gdata.model.atom.Contributor;42;0;1;0;0;0;0;0;0;0;1;9;1;0;6;0;4;1;0;0;3;0;5;1;2;0;6;0;0;1;
com.google.gdata.model.atompub.Draft;42;0;4;0;0;0;0;0;0;0;4;20;1;0;11;0;9;1;0;0;0;0;7;1;2;0;8;0;0;1;
com.google.gdata.data.acl.AclNamespace;0;0;0;0;0;0;0;0;0;0;0;0;6;0;1;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;
com.google.gdata.data.Feed;20;0;0;0;0;0;0;0;0;0;0;3;0;0;2;0;2;0;0;0;0;0;1;0;0;0;0;0;0;0;
com.google.gdata.data.OpenSearchDescriptionDocument;22;0;37;0;0;0;0;5;1;0;42;155;17;0;47;1;46;0;0;15;14;2;6;2;0;0;10;6;2;14;
com.google.gdata.util.NotImplementedException;3;0;0;0;0;0;0;0;0;0;0;13;0;0;7;1;6;0;0;0;2;0;6;4;0;0;2;0;0;0;
com.google.gdata.model.gd.LastModifiedBy;41;0;1;0;0;0;0;0;0;0;1;7;1;0;5;0;3;1;0;0;0;0;4;0;2;0;7;0;0;1;
com.google.gdata.model.MetadataValidator;21;0;5;0;2;0;0;0;0;0;7;11;0;0;1;0;1;0;0;0;0;0;3;0;1;0;1;0;3;2;
com.google.gdata.model.batch.BatchId;40;0;4;0;0;0;0;0;0;0;4;20;1;0;10;0;10;2;0;0;2;0;3;1;0;0;5;0;0;1;
com.google.gdata.util.common.xml.parsing.SecureJDKXercesSAXFactory;0;1;0;0;0;0;0;0;0;2;2;5;0;0;2;0;2;1;0;0;0;0;0;0;0;0;4;2;0;1;
com.google.gdata.util.common.xml.XmlWriter;8;1;37;3;6;1;0;0;0;1;48;176;23;0;49;7;24;0;0;3;41;4;18;10;5;0;11;1;12;4;
com.google.gdata.model.gd.Ordering;41;0;8;0;0;0;0;0;0;0;8;48;10;0;24;1;21;2;0;1;5;0;5;1;2;0;7;0;0;1;
com.google.gdata.util.LoggableInputStream;3;0;3;0;0;0;0;0;0;0;3;14;3;0;5;0;5;0;0;0;0;2;4;4;0;2;5;0;0;1;
com.google.gdata.client.CoreErrorDomain;0;0;0;0;0;0;0;0;0;0;0;1;228;0;1;1;0;0;0;0;0;0;0;0;0;0;5;0;0;0;
com.google.gdata.model.MetadataContext;17;0;26;0;0;0;0;0;0;0;26;77;5;0;16;1;12;7;0;0;5;0;13;1;0;0;3;0;3;2;
com.google.gdata.util.parser.Sequence;3;0;2;0;0;0;0;0;0;0;2;6;2;0;2;0;2;0;0;0;0;2;4;1;2;1;0;0;1;2;
com.google.gdata.model.gd.Visibility;41;0;4;0;0;0;0;0;0;0;4;20;7;0;12;1;9;2;0;1;1;0;5;1;2;0;7;0;0;1;
com.google.gdata.model.AttributeKey;6;0;8;0;0;0;0;0;0;0;8;25;0;0;8;1;7;2;0;0;0;0;8;3;4;0;1;0;0;1;
com.google.gdata.model.Element;21;9;75;2;11;0;4;0;0;15;107;312;7;0;80;14;59;7;0;1;1;0;92;18;40;4;27;13;20;5;
com.google.gdata.data.AttributeGenerator;3;0;7;0;0;0;0;0;0;0;7;22;1;0;8;0;8;0;0;0;7;4;3;1;1;0;1;0;3;3;
com.google.gdata.data.ValueConstruct;25;1;7;0;0;0;0;0;0;1;8;35;3;0;14;0;9;0;0;0;9;1;9;2;0;0;7;1;0;1;
com.google.gdata.model.atompub.Control;44;0;2;0;0;0;0;0;0;0;2;15;1;0;10;0;8;1;0;0;0;1;5;0;2;0;6;0;0;1;
com.google.gdata.model.atompub.Edited;46;0;4;0;0;0;0;0;0;0;4;20;1;0;11;0;9;1;0;0;0;0;7;1;2;0;7;0;0;1;
com.google.gdata.model.gd.GeoPt;47;0;8;0;0;0;0;0;0;0;8;47;6;0;22;0;20;1;0;0;1;0;9;4;2;0;8;0;0;1;
com.google.gdata.wireformats.XmlGenerator;30;4;16;0;0;0;1;0;0;4;21;54;5;0;14;2;9;0;0;1;0;2;36;4;11;0;25;6;5;3;
com.google.gdata.util.common.net.UriEncoder;1;2;1;0;0;0;0;0;0;2;3;14;1;0;5;1;4;4;0;0;4;0;2;2;0;0;9;2;1;2;
com.google.gdata.model.gd.OrgSymbol;41;0;4;0;0;0;0;0;0;0;4;20;1;0;11;0;9;1;0;0;2;0;5;1;2;0;6;0;0;1;
com.google.gdata.wireformats.StreamPropertiesBuilder;38;0;0;0;1;0;0;0;0;0;1;32;10;0;16;0;13;0;0;1;3;0;7;1;3;0;11;0;0;1;
com.google.gdata.data.geo.GeoLong;1;1;4;0;0;0;0;0;0;1;5;20;5;0;5;0;5;0;0;0;1;0;2;2;0;0;3;2;2;2;
com.google.gdata.data.dublincore.Language;0;0;0;0;0;0;0;0;0;0;0;6;1;0;4;0;4;1;0;0;1;2;0;0;0;0;2;0;0;0;
com.google.gdata.data.batch.BatchOperation;21;0;2;0;0;0;0;0;0;0;2;19;1;0;8;0;8;1;0;1;2;0;8;2;0;0;13;1;0;1;
com.google.gdata.model.gd.OrgName;41;0;5;0;0;0;0;0;0;0;5;27;2;0;14;0;12;1;0;0;3;0;5;1;2;0;7;0;0;1;
com.google.gdata.util.LogUtils;3;0;1;0;0;0;0;0;0;0;1;3;0;0;1;0;1;1;0;0;1;0;3;3;0;0;2;0;0;1;
com.google.gdata.data.dublincore.Identifier;0;0;0;0;0;0;0;0;0;0;0;6;1;0;4;0;4;1;0;0;1;2;0;0;0;0;2;0;0;0;
com.google.gdata.util.parser.Intersection;3;0;2;0;0;0;0;0;0;0;2;6;2;0;2;0;2;0;0;0;0;2;4;1;2;1;0;0;1;2;
com.google.gdata.data.Rfc3339Handler;0;1;0;0;0;0;0;0;0;1;1;4;1;0;2;0;2;0;0;0;0;0;0;0;0;0;3;1;0;1;
com.google.gdata.client.authn.oauth.OAuthHelper;6;2;10;1;1;0;0;0;0;2;14;92;11;0;32;1;30;0;0;3;30;2;19;2;0;0;6;2;3;2;
com.google.gdata.model.gd.NamePrefix;41;0;4;0;0;0;0;0;0;0;4;20;1;0;11;0;9;1;0;0;2;0;5;1;2;0;6;0;0;1;
com.google.gdata.wireformats.output.ElementGenerator;14;0;0;0;0;0;0;0;0;0;0;6;2;0;5;1;4;1;0;0;0;0;4;2;2;0;3;0;0;0;
com.google.gdata.wireformats.ContentCreationException;2;0;0;0;0;0;0;0;0;0;0;5;0;0;5;0;5;0;0;0;2;0;5;3;0;0;2;0;0;0;
com.google.gdata.util.common.base.CharEscapers;5;0;16;2;0;0;0;0;0;0;18;123;22;0;35;2;27;17;3;6;2;12;11;7;0;4;2;0;5;2;
com.google.gdata.model.gd.Country;41;0;5;0;0;0;0;0;0;0;5;27;2;0;14;0;12;1;0;0;3;0;5;1;2;0;7;0;0;1;
com.google.gdata.model.MetadataKey;6;0;7;0;0;0;1;0;0;0;8;29;2;0;9;0;4;3;0;0;0;0;10;5;7;0;1;0;0;1;
com.google.gdata.model.ValidationContext;21;0;1;0;2;0;0;0;0;0;3;15;1;0;5;0;5;0;0;0;1;0;3;0;0;0;9;0;1;2;
com.google.gdata.data.introspection.Categories;38;0;12;0;1;0;0;0;0;0;13;45;5;0;15;0;14;0;0;1;6;1;12;3;0;0;16;2;3;3;
com.google.gdata.wireformats.AltFormat;13;0;3;0;1;0;0;0;0;0;4;59;21;0;29;5;24;2;0;1;2;2;14;3;2;0;6;0;0;1;
com.google.gdata.data.PlainTextConstruct;10;0;4;0;0;0;0;0;0;0;4;20;1;0;12;0;12;0;0;1;9;0;3;0;0;0;7;0;0;1;
com.google.gdata.model.Attribute;2;0;0;0;0;0;0;0;0;0;0;13;3;0;7;0;6;0;0;0;0;0;3;2;1;0;2;0;0;0;
com.google.gdata.model.atompub.ServiceDocument;56;0;1;0;0;0;0;0;0;0;1;15;1;0;11;0;9;1;0;0;1;0;6;0;2;0;10;0;0;1;
com.google.gdata.wireformats.output.AtomDualGenerator;0;0;0;0;0;0;0;0;0;0;0;4;0;0;4;0;4;0;0;0;0;0;0;0;0;0;3;0;0;0;
com.google.gdata.data.dublincore.Title;0;0;0;0;0;0;0;0;0;0;0;6;1;0;4;0;4;1;0;0;1;2;0;0;0;0;2;0;0;0;
com.google.gdata.wireformats.input.AbstractParser;15;1;0;0;0;0;0;0;0;2;2;11;2;0;5;0;2;0;0;0;0;0;3;2;2;0;3;2;0;1;
com.google.gdata.client.http.AuthSubUtil;4;1;9;0;0;0;1;3;1;0;13;68;3;0;21;7;14;21;0;0;42;9;13;12;0;0;17;4;3;2;
com.google.gdata.wireformats.WireFormat;6;0;0;0;0;0;0;0;0;0;0;3;3;0;5;0;4;0;0;0;1;1;8;4;0;0;8;1;0;0;
com.google.gdata.model.gd.PoBox;41;0;4;0;0;0;0;0;0;0;4;20;1;0;11;0;9;1;0;0;2;0;5;1;2;0;6;0;0;1;
com.google.gdata.data.DateTime;5;5;24;1;0;0;0;0;0;5;30;127;8;2;23;1;22;6;0;0;4;7;7;7;0;0;10;7;6;3;
com.google.gdata.util.NotModifiedException;3;0;0;0;0;0;0;0;0;0;0;13;0;0;7;1;6;0;0;0;2;0;5;3;0;0;2;0;0;0;
com.google.gdata.util.GenerateUtil;22;0;2;0;0;0;0;0;0;0;2;4;0;0;2;0;2;2;0;0;0;0;6;0;0;0;7;0;0;1;
com.google.gdata.model.gd.AdditionalName;41;0;5;0;0;0;0;0;0;0;5;27;2;0;14;0;12;1;0;0;3;0;5;1;2;0;7;0;0;1;
com.google.gdata.data.acl.AclEntry;28;0;0;0;0;0;0;0;0;0;0;8;2;0;6;0;6;0;0;0;0;0;3;0;0;0;8;0;0;0;
com.google.gdata.data.dublincore.Rights;0;0;0;0;0;0;0;0;0;0;0;6;1;0;4;0;4;1;0;0;1;2;0;0;0;0;2;0;0;0;
com.google.gdata.data.dublincore.Creator;0;0;0;0;0;0;0;0;0;0;0;6;1;0;4;0;4;1;0;0;1;2;0;0;0;0;4;0;0;0;
com.google.gdata.model.gd.Who;115;0;1;0;0;0;0;0;0;0;1;37;15;0;25;1;22;2;0;1;3;0;7;0;2;0;7;0;0;1;
com.google.gdata.model.gd.Region;41;0;4;0;0;0;0;0;0;0;4;20;1;0;11;0;9;1;0;0;2;0;5;1;2;0;6;0;0;1;
com.google.gdata.model.gd.Rating;43;0;9;0;0;0;0;0;0;0;9;55;11;0;27;1;24;2;0;1;1;0;10;6;2;0;7;0;0;1;
com.google.gdata.data.introspection.Workspace;43;0;9;0;2;0;0;0;0;0;11;38;4;0;14;0;13;0;0;1;7;0;12;3;0;0;19;2;1;4;
